gene,pearson_r,spearman_rho,generated_mean,target_mean,generated_variance,target_variance,generated_zero_prop,target_zero_prop,generated_moran_i,target_moran_i
1700057H15Rik,-0.00868555459901255,-0.0098157440653164,0.011100593752689097,0.013165820497375441,0.020959299837010854,0.013508788354178815,0.9926856552792359,0.9870923328457104,0.12839756924320525,0.012997283020801059
2610028E06Rik,0.005474267031644906,0.007194773498823741,0.008346958093107306,0.01901729627398675,0.015161375532653693,0.021753478833435137,0.9943206264521126,0.9822734704414422,0.09961670479436302,0.020282430989287455
2900052N01Rik,0.08714574131811581,0.05522846755375579,0.06376387574219086,0.18113759573186472,0.129915753211861,0.2507275932350757,0.9614491007658549,0.8552620256432321,0.16921831307132917,0.022520476615047965
4921534H16Rik,0.016375441794964883,0.00944438837283806,0.011789002667584545,0.03769038809052577,0.021287746892224502,0.04418652525740379,0.9920832974787024,0.964977196454694,0.07177306025335237,0.005649022576316866
4921539H07Rik,0.16230277254430922,0.13826746001410498,0.029085276654332675,0.09207469236726616,0.057324599990606274,0.1448653368183649,0.9817571637552707,0.9290938817657689,0.2674214636375795,0.046255913539020574
4930426D05Rik,0.2408213861044711,0.2091233863763583,0.04225109715170811,0.06393597797091473,0.08762195261152322,0.0879008319738087,0.9747009723775923,0.9467343602099647,0.3929823743004332,0.09569854882008856
4930438E09Rik,0.006728444555712711,0.0072701986890504,0.008346958093107306,0.017726529558557785,0.014817171075205969,0.018100708623271775,0.9942345753377506,0.98261767489889,0.12491854170659662,0.013701333110785027
4930452B06Rik,0.13348031470425548,0.1397663906928224,0.14430771878495827,0.2152138370191894,0.31365596382390715,0.3723216757263936,0.9193701058428707,0.8455382497203339,0.2137006644255452,0.03443422338697057
4930467D21Rik,0.010199172377033,0.011276612082688075,0.01918939850271061,0.02719215213837019,0.03689189950382029,0.029894783574935416,0.9876086395318819,0.9742707168057826,0.26613134372927494,0.011864352202748497
4930509J09Rik,0.01852421681266519,0.01267796205799793,0.00955167369417434,0.018845194045262886,0.017032937287664286,0.01935056385028604,0.9934601153084932,0.9814990104121848,0.05747492962386044,-0.008662081312858318
5830418P13Rik,0.05268586213594383,0.049577539964208855,0.02357800533516909,0.03846484811978315,0.04677219056347679,0.0430088815842365,0.9851992083297478,0.9644608897685225,0.17336338807598714,0.02623788906167082
6430628N08Rik,0.008233208489695222,0.005121567057148477,0.006711986920230617,0.011186644867051029,0.012174207470976856,0.011405708301112268,0.9954392909388177,0.9889854573616729,0.21658735265975018,0.018539834518591643
6530403H02Rik,0.05028391227560492,0.030739041882931997,0.010067980380345926,0.023922209792616816,0.01857172758759999,0.02748039116062618,0.9932019619654074,0.9781430169520695,0.18774225153918034,0.027079613698723446
9330158H04Rik,-0.006520601902013402,-0.0047902463942135695,0.01230530935375613,0.018070734016005507,0.022652124667620073,0.01929310264665099,0.9918251441356165,0.98261767489889,0.06407640856596215,0.0011702222385973576
9630002D21Rik,0.04079449330535368,0.018589315571110626,0.010326133723431719,0.01480079167025213,0.01951302503684607,0.019400590640448537,0.9932019619654074,0.9871783839600723,0.08239380517316393,0.030265666261085643
A2m,0.11413349389533123,0.058171717020752495,0.027278203252732124,0.059633422252818175,0.0580288107365015,0.11235470599592642,0.9839084416143189,0.953790551587643,0.18211371417785527,0.04973624175231005
A330076C08Rik,0.02847003251327101,0.028778668509654076,0.020480165218139574,0.063591773513467,0.04002458658274528,0.08123274067410584,0.9869202306169865,0.9452714912658119,0.11707117642566331,0.026088918342161965
A630012P03Rik,-0.0007952044657944724,0.0016595239950445637,0.004904913518630066,0.019533602960158335,0.007462388772862755,0.020184654687903158,0.9962137509680751,0.9809827037260133,0.04705616382445395,0.014910542978614038
A730046J19Rik,0.008209460641854866,0.01625120672561779,0.00877721366491696,0.00877721366491696,0.015412161105427976,0.008700174185197808,0.9938903708803029,0.9912227863350831,0.13226658710393505,-0.00013518443810102947
A830009L08Rik,0.08761714988186411,0.08642914460297939,0.038120643662335425,0.06436623354272437,0.07573466610942134,0.0745077065063067,0.9763359435504689,0.9422597022631443,0.18899782305482998,0.05671904809705908
A830019P07Rik,-0.0018657902149198556,0.0005927205341843879,0.0158334050425953,0.025040874279321917,0.030039295540156826,0.02613485118188242,0.9897599173909302,0.9757335857499355,0.08248067740500607,0.0027061345724318105
A830036E02Rik,0.4986052252413103,0.44182082238248716,0.18423543584889424,0.6983908441614319,0.45370896926663096,4.148856372840249,0.9095602788056105,0.7954565011616901,0.3330029938799096,0.18064334514665922
AW551984,0.023590443326869687,0.040901387064501075,0.01755442732983392,0.04603734618363308,0.033251776682274664,0.08539454606246771,0.9885552017898632,0.964977196454694,0.08900306137556586,0.016496764632390394
Abca8a,0.09295935451817164,0.052188829957665564,0.06032183116771362,0.251871611737372,0.13051496397482426,1.0792334388129528,0.9651492986834179,0.8880475002151278,0.14409183887787227,0.022682102586292448
Abcc9,0.08770615671260114,0.10226731028943271,0.21392307030376043,0.435160485328285,1.1038798078672103,6.424093746293707,0.9409689355477153,0.9051716719731521,0.14178606140408548,-0.0016592003016184693
Abhd12b,0.009407337122039304,0.013899259448227534,0.009895878151622064,0.01746837621547199,0.018230958954699547,0.018195845420214764,0.9933740641941313,0.9830479304706996,0.05777270250889402,0.004800378951581876
Abi3bp,0.6954262530776073,0.5768165135588065,0.31090267618965667,0.9590396695637209,1.4084595672426445,17.207856714804986,0.9094742276912486,0.8383099561139317,0.6075128353539568,0.3897116720561082
